Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,Team,Deleted,Season,Race
NOR,85.436,8.0,1.0,23.989,31.907,29.54,SOFT,McLaren,False,2020,Spain
OCO,93.668,8.0,1.0,30.563,39.299,23.806,SOFT,Renault,False,2020,Germany
OCO,101.243,8.0,1.0,36.017,35.172,30.054,SOFT,Renault,False,2020,Russia
KVY,71.132,8.0,1.0,17.826,31.504,21.802,MEDIUM,AlphaTauri,False,2020,Austria
NOR,86.049,8.0,1.0,28.37,29.271,28.408,SOFT,McLaren,False,2020,Italy
GAS,147.312,8.0,2.0,46.259,59.889,41.164,HARD,AlphaTauri,False,2020,Bahrain
LEC,92.248,8.0,1.0,29.211,37.503,25.534,MEDIUM,Ferrari,False,2020,Great Britain
GIO,84.182,8.0,1.0,24.349,32.801,27.032,MEDIUM,Alfa Romeo Racing,False,2020,Portugal
RAI,71.941,8.0,1.0,17.539,32.202,22.2,MEDIUM,Alfa Romeo Racing,False,2020,Austria
GRO,86.377,8.0,1.0,24.071,32.468,29.838,MEDIUM,Haas F1 Team,False,2020,Spain
GRO,95.15,8.0,1.0,31.273,39.543,24.334,MEDIUM,Haas F1 Team,False,2020,Germany
HAM,90.943,8.0,1.0,29.172,36.887,24.884,MEDIUM,Mercedes,False,2020,Great Britain
OCO,93.41,8.0,1.0,29.542,38.074,25.794,SOFT,Renault,False,2020,Great Britain
KVY,86.309,8.0,1.0,28.021,29.61,28.678,HARD,AlphaTauri,False,2020,Italy
VET,94.885,8.0,1.0,31.053,39.732,24.1,MEDIUM,Ferrari,False,2020,Germany
SAI,93.822,8.0,1.0,30.757,39.137,23.928,SOFT,McLaren,False,2020,Germany
STR,86.225,8.0,1.0,27.974,29.345,28.906,SOFT,Racing Point,False,2020,Italy
BOT,86.101,8.0,1.0,27.89,29.338,28.873,SOFT,Mercedes,False,2020,Italy
VET,85.6,8.0,1.0,23.867,32.2,29.533,MEDIUM,Ferrari,False,2020,Spain
BOT,84.266,8.0,1.0,23.521,31.509,29.236,SOFT,Mercedes,False,2020,Spain
RAI,86.085,8.0,1.0,23.95,32.463,29.672,MEDIUM,Alfa Romeo Racing,False,2020,Spain
PER,84.052,8.0,2.0,30.365,30.058,23.629,MEDIUM,Racing Point,False,2020,Hungary
STR,70.655,8.0,1.0,17.657,31.423,21.575,SOFT,Racing Point,False,2020,Austria
LEC,82.929,8.0,1.0,24.083,32.222,26.624,MEDIUM,Ferrari,False,2020,Portugal
VER,86.269,8.0,1.0,27.889,29.382,28.998,SOFT,Red Bull Racing,False,2020,Italy
NOR,111.481,8.0,1.0,31.875,49.658,29.948,SOFT,McLaren,False,2020,Belgium
BOT,91.884,8.0,1.0,30.157,38.171,23.556,SOFT,Mercedes,False,2020,Germany
SAI,84.239,8.0,2.0,30.142,30.416,23.681,MEDIUM,McLaren,False,2020,Hungary
STR,84.623,8.0,1.0,23.56,31.687,29.376,SOFT,Racing Point,False,2020,Spain
MAG,103.04,8.0,1.0,36.604,35.981,30.455,MEDIUM,Haas F1 Team,False,2020,Russia
STR,86.225,8.0,1.0,27.974,29.345,28.906,SOFT,Racing Point,False,2020,Italy
KVY,86.309,8.0,1.0,28.021,29.61,28.678,HARD,AlphaTauri,False,2020,Italy
PER,70.291,8.0,1.0,17.333,31.575,21.383,SOFT,Racing Point,False,2020,Austria
OCO,115.056,8.0,2.0,43.297,40.941,30.818,WET,Renault,False,2020,Turkey
PER,112.989,8.0,1.0,42.541,40.125,30.323,WET,Racing Point,False,2020,Turkey
RUS,112.565,8.0,1.0,31.781,50.697,30.087,MEDIUM,Williams,False,2020,Belgium
MAG,86.126,8.0,1.0,24.186,32.322,29.618,SOFT,Haas F1 Team,False,2020,Spain
GAS,86.485,8.0,1.0,27.975,29.691,28.819,SOFT,AlphaTauri,False,2020,Italy
RIC,85.949,8.0,1.0,23.926,32.311,29.712,MEDIUM,Renault,False,2020,Spain
BOT,86.101,8.0,1.0,27.89,29.338,28.873,SOFT,Mercedes,False,2020,Italy
RIC,105.241,8.0,1.0,18.164,44.272,42.805,HARD,Renault,False,2020,Abu Dhabi
LAT,87.001,8.0,1.0,28.648,29.561,28.792,MEDIUM,Williams,False,2020,Italy
RIC,83.968,8.0,2.0,30.314,30.313,23.341,MEDIUM,Renault,False,2020,Hungary
STR,93.108,8.0,1.0,29.445,37.884,25.779,MEDIUM,Racing Point,False,2020,Great Britain
ALB,91.828,8.0,2.0,29.247,37.139,25.442,HARD,Red Bull Racing,False,2020,Great Britain
BOT,69.185,8.0,1.0,17.449,30.702,21.034,SOFT,Mercedes,False,2020,Austria
VET,93.528,8.0,1.0,29.365,38.352,25.811,SOFT,Ferrari,False,2020,Great Britain
VET,139.571,8.0,2.0,45.948,57.288,36.335,HARD,Ferrari,False,2020,Bahrain
HAM,90.943,8.0,1.0,29.172,36.887,24.884,MEDIUM,Mercedes,False,2020,Great Britain
LEC,102.477,8.0,1.0,36.295,35.671,30.511,MEDIUM,Ferrari,False,2020,Russia
PER,85.821,8.0,1.0,28.099,29.417,28.305,SOFT,Racing Point,False,2020,Italy
LEC,85.228,8.0,1.0,24.109,31.949,29.17,SOFT,Ferrari,False,2020,Spain
RIC,86.008,8.0,1.0,27.863,29.222,28.923,SOFT,Renault,False,2020,Italy
LEC,70.611,8.0,1.0,17.717,31.312,21.582,SOFT,Ferrari,False,2020,Austria
PER,70.291,8.0,1.0,17.333,31.575,21.383,SOFT,Racing Point,False,2020,Austria
PER,84.605,8.0,1.0,23.673,31.711,29.221,SOFT,Racing Point,False,2020,Spain
PER,111.89,8.0,1.0,31.602,50.434,29.854,SOFT,Racing Point,False,2020,Belgium
GAS,111.915,8.0,1.0,30.924,51.182,29.809,HARD,AlphaTauri,False,2020,Belgium
HAM,81.822,8.0,1.0,24.117,31.364,26.341,MEDIUM,Mercedes,False,2020,Portugal
PER,85.821,8.0,1.0,28.099,29.417,28.305,SOFT,Racing Point,False,2020,Italy
HAM,84.108,8.0,1.0,23.849,31.654,28.605,SOFT,Mercedes,False,2020,Spain
GAS,85.035,8.0,1.0,23.775,32.002,29.258,SOFT,AlphaTauri,False,2020,Spain
NOR,116.555,8.0,1.0,43.366,42.021,31.168,WET,McLaren,False,2020,Turkey
VER,112.703,8.0,1.0,42.129,40.137,30.437,WET,Red Bull Racing,False,2020,Turkey
LAT,142.993,8.0,2.0,47.094,58.215,37.684,MEDIUM,Williams,False,2020,Bahrain
VER,84.192,8.0,1.0,23.832,31.536,28.824,SOFT,Red Bull Racing,False,2020,Spain
MAG,135.889,8.0,3.0,45.231,56.914,33.744,HARD,Haas F1 Team,False,2020,Bahrain
GRO,72.008,8.0,1.0,17.852,31.97,22.186,MEDIUM,Haas F1 Team,False,2020,Austria
PER,85.821,8.0,1.0,28.099,29.417,28.305,SOFT,Racing Point,False,2020,Italy
PER,104.231,8.0,1.0,18.211,44.219,41.801,HARD,Racing Point,False,2020,Abu Dhabi
MAG,86.126,8.0,1.0,24.186,32.322,29.618,SOFT,Haas F1 Team,False,2020,Spain
KVY,85.448,8.0,1.0,23.894,32.241,29.313,SOFT,AlphaTauri,False,2020,Spain
RAI,112.207,8.0,1.0,31.662,50.455,30.09,MEDIUM,Alfa Romeo Racing,False,2020,Belgium
SAI,84.807,8.0,1.0,23.761,31.729,29.317,SOFT,McLaren,False,2020,Spain
RAI,86.085,8.0,1.0,23.95,32.463,29.672,MEDIUM,Alfa Romeo Racing,False,2020,Spain
KVY,86.309,8.0,1.0,28.021,29.61,28.678,HARD,AlphaTauri,False,2020,Italy
VER,84.192,8.0,1.0,23.832,31.536,28.824,SOFT,Red Bull Racing,False,2020,Spain
GIO,103.399,8.0,1.0,36.466,36.057,30.876,MEDIUM,Alfa Romeo Racing,False,2020,Russia
RUS,93.527,8.0,1.0,29.538,38.151,25.838,MEDIUM,Williams,False,2020,Great Britain
SAI,92.917,8.0,1.0,29.401,37.632,25.884,SOFT,McLaren,False,2020,Great Britain
RAI,93.674,8.0,1.0,29.762,38.325,25.587,MEDIUM,Alfa Romeo Racing,False,2020,Great Britain
LAT,113.978,8.0,1.0,31.164,52.402,30.412,MEDIUM,Williams,False,2020,Belgium
RIC,147.921,8.0,2.0,46.51,59.685,41.726,MEDIUM,Renault,False,2020,Bahrain
KVY,84.855,8.0,2.0,30.477,30.269,24.109,SOFT,AlphaTauri,False,2020,Hungary
MAG,84.539,8.0,1.0,30.881,30.275,23.383,MEDIUM,Haas F1 Team,False,2020,Hungary
VER,81.891,8.0,1.0,23.7,31.51,26.681,SOFT,Red Bull Racing,False,2020,Portugal
LAT,86.21,8.0,1.0,24.014,32.366,29.83,MEDIUM,Williams,False,2020,Spain
RIC,86.008,8.0,1.0,27.863,29.222,28.923,SOFT,Renault,False,2020,Italy
HAM,85.006,8.0,1.0,27.937,28.727,28.342,SOFT,Mercedes,False,2020,Italy
GIO,71.584,8.0,1.0,17.666,31.895,22.023,MEDIUM,Alfa Romeo Racing,False,2020,Austria
FIT,106.93,8.0,1.0,18.357,45.44,43.133,MEDIUM,Haas F1 Team,False,2020,Abu Dhabi
STR,111.796,8.0,1.0,31.675,50.319,29.802,SOFT,Racing Point,False,2020,Belgium
RUS,86.147,8.0,1.0,24.196,32.331,29.62,SOFT,Williams,False,2020,Spain
RUS,86.147,8.0,1.0,24.196,32.331,29.62,SOFT,Williams,False,2020,Spain
GRO,93.672,8.0,1.0,29.747,38.303,25.622,MEDIUM,Haas F1 Team,False,2020,Great Britain
GIO,137.039,8.0,2.0,44.26,58.908,33.871,MEDIUM,Alfa Romeo Racing,False,2020,Bahrain
GRO,112.455,8.0,1.0,31.824,50.507,30.124,MEDIUM,Haas F1 Team,False,2020,Belgium
GIO,86.496,8.0,1.0,28.091,29.395,29.01,MEDIUM,Alfa Romeo Racing,False,2020,Italy
GAS,84.829,8.0,2.0,30.509,30.498,23.822,SOFT,AlphaTauri,False,2020,Hungary
GIO,85.113,8.0,2.0,30.493,30.66,23.96,SOFT,Alfa Romeo Racing,False,2020,Hungary
RAI,106.553,8.0,1.0,18.346,45.004,43.203,MEDIUM,Alfa Romeo Racing,False,2020,Abu Dhabi
LAT,84.597,8.0,3.0,30.816,30.161,23.62,MEDIUM,Williams,False,2020,Hungary
RIC,147.921,8.0,2.0,46.51,59.685,41.726,MEDIUM,Renault,False,2020,Bahrain
GAS,93.491,8.0,1.0,29.43,38.192,25.869,MEDIUM,AlphaTauri,False,2020,Great Britain
VET,113.094,8.0,1.0,42.111,40.062,30.921,WET,Ferrari,False,2020,Turkey
KVY,85.448,8.0,1.0,23.894,32.241,29.313,SOFT,AlphaTauri,False,2020,Spain
MAG,71.489,8.0,1.0,17.656,31.731,22.102,MEDIUM,Haas F1 Team,False,2020,Austria
HAM,114.401,8.0,1.0,41.668,40.668,32.065,WET,Mercedes,False,2020,Turkey
STR,83.352,8.0,1.0,24.302,32.185,26.865,MEDIUM,Racing Point,False,2020,Portugal
GIO,86.397,8.0,1.0,23.91,32.655,29.832,MEDIUM,Alfa Romeo Racing,False,2020,Spain
RUS,86.696,8.0,1.0,28.543,29.341,28.812,MEDIUM,Williams,False,2020,Italy
NOR,93.378,8.0,1.0,30.509,38.981,23.888,SOFT,McLaren,False,2020,Germany
VER,91.933,8.0,1.0,29.996,38.31,23.627,SOFT,Red Bull Racing,False,2020,Germany
RUS,85.307,8.0,2.0,30.598,30.614,24.095,SOFT,Williams,False,2020,Hungary
STR,70.655,8.0,1.0,17.657,31.423,21.575,SOFT,Racing Point,False,2020,Austria
PER,93.361,8.0,1.0,30.452,38.935,23.974,SOFT,Racing Point,False,2020,Germany
LEC,84.978,8.0,2.0,31.323,30.072,23.583,SOFT,Ferrari,False,2020,Hungary
OCO,86.374,8.0,1.0,28.29,29.189,28.895,SOFT,Renault,False,2020,Italy
GIO,93.506,8.0,1.0,29.591,38.212,25.703,MEDIUM,Alfa Romeo Racing,False,2020,Great Britain
NOR,86.049,8.0,1.0,28.37,29.271,28.408,SOFT,McLaren,False,2020,Italy
OCO,111.143,8.0,1.0,31.712,49.355,30.076,SOFT,Renault,False,2020,Belgium
GAS,105.857,8.0,1.0,18.286,44.021,43.55,SOFT,AlphaTauri,False,2020,Abu Dhabi
BOT,81.642,8.0,1.0,23.889,31.297,26.456,MEDIUM,Mercedes,False,2020,Portugal
RAI,85.351,8.0,2.0,30.669,30.9,23.782,MEDIUM,Alfa Romeo Racing,False,2020,Hungary
NOR,84.909,8.0,2.0,30.589,30.572,23.748,MEDIUM,McLaren,False,2020,Hungary
KVY,145.449,8.0,2.0,47.302,58.822,39.325,SOFT,AlphaTauri,False,2020,Bahrain
ALB,84.631,8.0,1.0,23.578,31.718,29.335,SOFT,Red Bull Racing,False,2020,Spain
ALB,86.376,8.0,1.0,27.783,29.579,29.014,SOFT,Red Bull Racing,False,2020,Italy
HAM,85.006,8.0,1.0,27.937,28.727,28.342,SOFT,Mercedes,False,2020,Italy
OCO,86.374,8.0,1.0,28.29,29.189,28.895,SOFT,Renault,False,2020,Italy
RUS,84.076,8.0,1.0,24.452,32.693,26.931,MEDIUM,Williams,False,2020,Portugal
NOR,83.783,8.0,1.0,24.498,32.271,27.014,SOFT,McLaren,False,2020,Portugal
PER,101.234,8.0,1.0,35.993,34.959,30.282,SOFT,Racing Point,False,2020,Russia
OCO,85.551,8.0,2.0,30.303,31.154,24.094,MEDIUM,Renault,False,2020,Hungary
GAS,70.912,8.0,1.0,17.846,31.491,21.575,MEDIUM,AlphaTauri,False,2020,Austria
HAM,91.622,8.0,1.0,29.897,38.266,23.459,SOFT,Mercedes,False,2020,Germany
MAG,112.811,8.0,1.0,32.144,50.458,30.209,MEDIUM,Haas F1 Team,False,2020,Belgium
KVY,145.449,8.0,2.0,47.302,58.822,39.325,SOFT,AlphaTauri,False,2020,Bahrain
GRO,84.361,8.0,1.0,30.526,30.159,23.676,MEDIUM,Haas F1 Team,False,2020,Hungary
ALB,69.649,8.0,1.0,17.502,31.05,21.097,SOFT,Red Bull Racing,False,2020,Austria
VET,85.6,8.0,1.0,23.867,32.2,29.533,MEDIUM,Ferrari,False,2020,Spain
HAM,84.108,8.0,1.0,23.849,31.654,28.605,SOFT,Mercedes,False,2020,Spain
RIC,101.288,8.0,1.0,35.868,35.089,30.331,SOFT,Renault,False,2020,Russia
SAI,146.467,8.0,2.0,46.675,59.67,40.122,SOFT,McLaren,False,2020,Bahrain
LAT,84.404,8.0,1.0,24.513,32.511,27.38,MEDIUM,Williams,False,2020,Portugal
BOT,90.961,8.0,1.0,29.102,36.767,25.092,MEDIUM,Mercedes,False,2020,Great Britain
BOT,138.453,8.0,3.0,45.076,57.849,35.528,HARD,Mercedes,False,2020,Bahrain
MAG,86.107,8.0,2.0,28.384,28.904,28.819,HARD,Haas F1 Team,False,2020,Italy
OCO,86.015,8.0,1.0,24.047,32.408,29.56,MEDIUM,Renault,False,2020,Spain
VET,105.099,8.0,1.0,18.251,44.082,42.766,HARD,Ferrari,False,2020,Abu Dhabi
SAI,70.651,8.0,1.0,17.574,31.43,21.647,SOFT,McLaren,False,2020,Austria
MAG,94.601,8.0,1.0,30.936,39.502,24.163,SOFT,Haas F1 Team,False,2020,Germany
LAT,86.21,8.0,1.0,24.014,32.366,29.83,MEDIUM,Williams,False,2020,Spain
SAI,85.712,8.0,1.0,28.18,29.07,28.462,SOFT,McLaren,False,2020,Italy
RUS,140.962,8.0,2.0,46.941,57.719,36.302,MEDIUM,Williams,False,2020,Bahrain
RAI,144.534,8.0,2.0,47.309,58.605,38.62,MEDIUM,Alfa Romeo Racing,False,2020,Bahrain
GAS,83.645,8.0,1.0,24.179,32.569,26.897,SOFT,AlphaTauri,False,2020,Portugal
RAI,86.085,8.0,1.0,23.95,32.463,29.672,MEDIUM,Alfa Romeo Racing,False,2020,Spain
LAT,93.672,8.0,1.0,29.93,37.987,25.755,MEDIUM,Williams,False,2020,Great Britain
RAI,93.674,8.0,1.0,29.762,38.325,25.587,MEDIUM,Alfa Romeo Racing,False,2020,Great Britain
VER,86.269,8.0,1.0,27.889,29.382,28.998,SOFT,Red Bull Racing,False,2020,Italy
RIC,85.949,8.0,1.0,23.926,32.311,29.712,MEDIUM,Renault,False,2020,Spain
GAS,85.035,8.0,1.0,23.775,32.002,29.258,SOFT,AlphaTauri,False,2020,Spain
KVY,119.309,8.0,1.0,43.871,42.167,33.271,WET,AlphaTauri,False,2020,Turkey
KVY,83.145,8.0,1.0,24.251,32.194,26.7,MEDIUM,AlphaTauri,False,2020,Portugal
NOR,85.436,8.0,1.0,23.989,31.907,29.54,SOFT,McLaren,False,2020,Spain
GRO,72.008,8.0,1.0,17.852,31.97,22.186,MEDIUM,Haas F1 Team,False,2020,Austria
BOT,101.179,8.0,1.0,35.857,35.041,30.281,MEDIUM,Mercedes,False,2020,Russia
NOR,104.292,8.0,2.0,36.705,35.803,31.784,HARD,McLaren,False,2020,Russia
NOR,85.436,8.0,1.0,23.989,31.907,29.54,SOFT,McLaren,False,2020,Spain
HAM,103.069,8.0,1.0,17.791,44.269,41.009,MEDIUM,Mercedes,False,2020,Abu Dhabi
GAS,116.916,8.0,1.0,43.239,41.881,31.796,WET,AlphaTauri,False,2020,Turkey
LEC,92.248,8.0,1.0,29.211,37.503,25.534,MEDIUM,Ferrari,False,2020,Great Britain
RUS,140.962,8.0,2.0,46.941,57.719,36.302,MEDIUM,Williams,False,2020,Bahrain
RAI,104.066,8.0,1.0,36.554,36.219,31.293,HARD,Alfa Romeo Racing,False,2020,Russia
GAS,86.485,8.0,1.0,27.975,29.691,28.819,SOFT,AlphaTauri,False,2020,Italy
RUS,104.309,8.0,2.0,36.606,36.071,31.632,HARD,Williams,False,2020,Russia
RIC,110.943,8.0,1.0,31.813,49.239,29.891,SOFT,Renault,False,2020,Belgium
LEC,86.752,9.0,1.0,28.257,29.534,28.961,SOFT,Ferrari,False,2020,Italy
VET,70.649,9.0,1.0,17.483,32.156,,MEDIUM,Ferrari,False,2020,Austria
VER,86.208,9.0,1.0,27.938,29.59,28.68,SOFT,Red Bull Racing,False,2020,Italy
GIO,86.742,9.0,1.0,28.202,29.581,28.959,MEDIUM,Alfa Romeo Racing,False,2020,Italy
VET,83.885,9.0,1.0,24.255,32.734,26.896,MEDIUM,Ferrari,False,2020,Portugal
RUS,86.308,9.0,1.0,24.187,32.355,29.766,SOFT,Williams,False,2020,Spain
KVY,94.504,9.0,1.0,30.711,39.764,24.029,MEDIUM,AlphaTauri,False,2020,Germany
MAG,133.342,9.0,2.0,62.008,40.994,30.34,INTERMEDIATE,Haas F1 Team,False,2020,Turkey
GRO,85.818,9.0,1.0,23.931,32.188,29.699,MEDIUM,Haas F1 Team,False,2020,Spain
HAM,85.47,9.0,1.0,28.27,28.873,28.327,SOFT,Mercedes,False,2020,Italy
RIC,86.006,9.0,1.0,23.732,32.359,29.915,MEDIUM,Renault,False,2020,Spain
RAI,104.81,9.0,1.0,37.289,36.955,30.566,HARD,Alfa Romeo Racing,False,2020,Russia
BOT,84.191,9.0,1.0,23.539,31.573,29.079,SOFT,Mercedes,False,2020,Spain
HAM,69.233,9.0,1.0,17.439,30.846,,SOFT,Mercedes,False,2020,Austria
GAS,93.415,9.0,1.0,29.396,38.177,25.842,MEDIUM,AlphaTauri,False,2020,Great Britain
ALB,84.749,9.0,1.0,23.609,31.871,29.269,SOFT,Red Bull Racing,False,2020,Spain
NOR,70.21,9.0,1.0,17.721,31.211,,SOFT,McLaren,False,2020,Austria
VER,69.459,9.0,1.0,17.563,30.759,21.137,MEDIUM,Red Bull Racing,False,2020,Austria
GAS,101.67,9.0,1.0,36.23,35.174,30.266,SOFT,AlphaTauri,False,2020,Russia
MAG,85.944,9.0,1.0,24.059,32.294,29.591,SOFT,Haas F1 Team,False,2020,Spain
RUS,105.844,9.0,1.0,18.438,44.762,42.644,MEDIUM,Williams,False,2020,Abu Dhabi
BOT,69.357,9.0,1.0,17.419,30.705,21.233,SOFT,Mercedes,False,2020,Austria
GIO,99.418,9.0,2.0,31.655,43.722,24.041,MEDIUM,Alfa Romeo Racing,False,2020,Bahrain
SAI,70.421,9.0,1.0,17.604,31.288,,SOFT,McLaren,False,2020,Austria
GIO,83.95,9.0,1.0,24.203,32.604,27.143,MEDIUM,Alfa Romeo Racing,False,2020,Portugal
KVY,102.706,9.0,1.0,36.297,35.79,30.619,HARD,AlphaTauri,False,2020,Russia
OCO,110.827,9.0,1.0,31.593,49.291,29.943,SOFT,Renault,False,2020,Belgium
OCO,85.914,9.0,1.0,23.943,32.348,29.623,MEDIUM,Renault,False,2020,Spain
GAS,104.982,9.0,1.0,18.434,44.084,42.464,SOFT,AlphaTauri,False,2020,Abu Dhabi
LAT,71.681,9.0,1.0,18.055,31.629,21.997,MEDIUM,Williams,False,2020,Austria
ALB,95.862,9.0,2.0,30.681,41.458,23.723,MEDIUM,Red Bull Racing,False,2020,Bahrain
GIO,93.445,9.0,1.0,29.57,38.101,25.774,MEDIUM,Alfa Romeo Racing,False,2020,Great Britain
LAT,84.434,9.0,3.0,30.312,30.323,23.799,MEDIUM,Williams,False,2020,Hungary
NOR,86.204,9.0,1.0,28.375,29.656,28.173,SOFT,McLaren,False,2020,Italy
ALB,86.798,9.0,1.0,28.099,29.731,28.968,SOFT,Red Bull Racing,False,2020,Italy
OCO,86.364,9.0,1.0,28.472,29.216,28.676,SOFT,Renault,False,2020,Italy
PER,93.92,9.0,1.0,30.589,39.407,23.924,SOFT,Racing Point,False,2020,Germany
KVY,86.685,9.0,1.0,28.15,29.839,28.696,HARD,AlphaTauri,False,2020,Italy
NOR,85.271,9.0,2.0,30.161,30.964,24.146,MEDIUM,McLaren,False,2020,Hungary
RIC,86.178,9.0,1.0,27.859,29.391,28.928,SOFT,Renault,False,2020,Italy
OCO,84.852,9.0,2.0,30.029,30.79,24.033,MEDIUM,Renault,False,2020,Hungary
BOT,81.771,9.0,1.0,23.841,31.292,26.638,MEDIUM,Mercedes,False,2020,Portugal
ALB,84.749,9.0,1.0,23.609,31.871,29.269,SOFT,Red Bull Racing,False,2020,Spain
HAM,85.47,9.0,1.0,28.27,28.873,28.327,SOFT,Mercedes,False,2020,Italy
STR,111.503,9.0,1.0,31.692,50.06,29.751,SOFT,Racing Point,False,2020,Belgium
STR,70.629,9.0,1.0,17.902,31.493,,SOFT,Racing Point,False,2020,Austria
PER,101.507,9.0,1.0,35.952,35.324,30.231,SOFT,Racing Point,False,2020,Russia
ALB,95.862,9.0,2.0,30.681,41.458,23.723,MEDIUM,Red Bull Racing,False,2020,Bahrain
GAS,70.827,9.0,1.0,17.883,31.301,,MEDIUM,AlphaTauri,False,2020,Austria
HAM,91.835,9.0,1.0,29.991,38.322,23.522,SOFT,Mercedes,False,2020,Germany
LAT,94.243,9.0,1.0,29.987,38.34,25.916,MEDIUM,Williams,False,2020,Great Britain
LAT,84.616,9.0,1.0,24.599,32.54,27.477,MEDIUM,Williams,False,2020,Portugal
VER,92.009,9.0,1.0,29.993,38.355,23.661,SOFT,Red Bull Racing,False,2020,Germany
BOT,91.039,9.0,1.0,29.178,36.767,25.094,MEDIUM,Mercedes,False,2020,Great Britain
MAG,106.112,9.0,1.0,18.229,44.919,42.964,HARD,Haas F1 Team,False,2020,Abu Dhabi
HAM,84.526,9.0,1.0,23.905,31.714,28.907,SOFT,Mercedes,False,2020,Spain
NOR,104.281,9.0,1.0,18.053,44.662,41.566,SOFT,McLaren,False,2020,Abu Dhabi
RAI,84.731,9.0,2.0,30.586,30.591,23.554,MEDIUM,Alfa Romeo Racing,False,2020,Hungary
SAI,97.163,9.0,2.0,30.954,42.113,24.096,SOFT,McLaren,False,2020,Bahrain
LEC,97.425,9.0,2.0,30.957,42.584,23.884,MEDIUM,Ferrari,False,2020,Bahrain
GIO,70.987,9.0,1.0,17.763,,,MEDIUM,Alfa Romeo Racing,False,2020,Austria
KVY,98.3,9.0,2.0,31.096,43.023,24.181,SOFT,AlphaTauri,False,2020,Bahrain
ALB,70.01,9.0,1.0,17.708,31.14,,SOFT,Red Bull Racing,False,2020,Austria
KVY,84.401,9.0,2.0,30.418,30.278,23.705,SOFT,AlphaTauri,False,2020,Hungary
VER,82.145,9.0,1.0,24.067,31.451,26.627,SOFT,Red Bull Racing,False,2020,Portugal
RIC,106.233,9.0,1.0,18.333,44.227,43.673,HARD,Renault,False,2020,Abu Dhabi
RUS,86.308,9.0,1.0,24.187,32.355,29.766,SOFT,Williams,False,2020,Spain
GRO,112.333,9.0,1.0,31.697,50.566,30.07,MEDIUM,Haas F1 Team,False,2020,Belgium
GIO,86.742,9.0,1.0,28.202,29.581,28.959,MEDIUM,Alfa Romeo Racing,False,2020,Italy
PER,113.194,9.0,1.0,42.757,39.763,30.674,WET,Racing Point,False,2020,Turkey
RIC,98.313,9.0,2.0,31.065,43.102,24.146,MEDIUM,Renault,False,2020,Bahrain
HAM,85.47,9.0,1.0,28.27,28.873,28.327,SOFT,Mercedes,False,2020,Italy
GIO,99.418,9.0,2.0,31.655,43.722,24.041,MEDIUM,Alfa Romeo Racing,False,2020,Bahrain
GAS,111.679,9.0,1.0,31.283,50.607,29.789,HARD,AlphaTauri,False,2020,Belgium
LAT,86.467,9.0,1.0,24.263,32.466,29.738,MEDIUM,Williams,False,2020,Spain
RAI,85.876,9.0,1.0,23.781,32.423,29.672,MEDIUM,Alfa Romeo Racing,False,2020,Spain
KVY,85.387,9.0,1.0,23.761,32.119,29.507,SOFT,AlphaTauri,False,2020,Spain
FIT,109.15,9.0,1.0,18.702,45.619,44.829,MEDIUM,Haas F1 Team,False,2020,Abu Dhabi
RUS,86.308,9.0,1.0,24.187,32.355,29.766,SOFT,Williams,False,2020,Spain
RIC,98.313,9.0,2.0,31.065,43.102,24.146,MEDIUM,Renault,False,2020,Bahrain
GAS,93.415,9.0,1.0,29.396,38.177,25.842,MEDIUM,AlphaTauri,False,2020,Great Britain
VET,99.435,9.0,2.0,31.602,43.165,24.668,HARD,Ferrari,False,2020,Bahrain
VET,130.845,9.0,2.0,61.053,40.55,29.242,INTERMEDIATE,Ferrari,False,2020,Turkey
GAS,84.498,9.0,2.0,30.324,30.467,23.707,SOFT,AlphaTauri,False,2020,Hungary
GIO,84.313,9.0,2.0,30.301,30.304,23.708,SOFT,Alfa Romeo Racing,False,2020,Hungary
NOR,84.987,9.0,1.0,25.329,32.586,27.072,SOFT,McLaren,False,2020,Portugal
RIC,101.432,9.0,1.0,35.924,35.259,30.249,SOFT,Renault,False,2020,Russia
GRO,84.208,9.0,1.0,30.489,30.077,23.642,MEDIUM,Haas F1 Team,False,2020,Hungary
RAI,106.348,9.0,1.0,18.326,45.195,42.827,MEDIUM,Alfa Romeo Racing,False,2020,Abu Dhabi
RUS,86.423,9.0,1.0,28.422,29.345,28.656,MEDIUM,Williams,False,2020,Italy
NOR,94.349,9.0,1.0,30.65,39.556,24.143,SOFT,McLaren,False,2020,Germany
RUS,85.05,9.0,2.0,30.137,30.65,24.263,SOFT,Williams,False,2020,Hungary
MAG,71.152,9.0,1.0,17.906,,,MEDIUM,Haas F1 Team,False,2020,Austria
MAG,85.944,9.0,1.0,24.059,32.294,29.591,SOFT,Haas F1 Team,False,2020,Spain
GIO,86.061,9.0,1.0,23.942,32.298,29.821,MEDIUM,Alfa Romeo Racing,False,2020,Spain
VET,85.227,9.0,1.0,23.822,31.983,29.422,MEDIUM,Ferrari,False,2020,Spain
PER,84.723,9.0,1.0,23.741,31.801,29.181,SOFT,Racing Point,False,2020,Spain
NOR,96.844,9.0,2.0,31.028,41.793,24.023,MEDIUM,McLaren,False,2020,Bahrain
VER,94.185,9.0,2.0,30.118,40.816,23.251,MEDIUM,Red Bull Racing,False,2020,Bahrain
