Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,Team,Deleted,Season,Race
TSU,77.095,23.0,3.0,19.764,39.54,17.791,SOFT,AlphaTauri,False,2023,Brazil
LEC,80.901,23.0,2.0,23.929,32.413,24.559,SOFT,Ferrari,False,2023,Spain
GAS,81.299,23.0,2.0,24.075,32.687,24.537,MEDIUM,Alpine,False,2023,Spain
ALB,77.043,23.0,1.0,26.469,27.389,23.185,SOFT,Williams,False,2023,Netherlands
MAG,103.784,23.0,2.0,27.908,41.687,34.189,HARD,Haas F1 Team,False,2023,United States
HAM,94.715,23.0,2.0,35.111,29.694,29.91,MEDIUM,Mercedes,False,2023,Saudi Arabia
SAI,92.755,23.0,1.0,29.738,37.491,25.526,MEDIUM,Ferrari,False,2023,Great Britain
MAG,87.492,23.0,2.0,28.449,29.994,29.049,MEDIUM,Haas F1 Team,False,2023,Italy
ZHO,81.493,23.0,2.0,24.123,32.843,24.527,HARD,Alfa Romeo,False,2023,Spain
RUS,84.273,23.0,1.0,29.63,32.731,21.912,MEDIUM,Mercedes,False,2023,Mexico
ALB,86.913,23.0,2.0,28.072,30.021,28.82,HARD,Williams,False,2023,Italy
PIA,96.562,23.0,2.0,36.136,30.38,30.046,HARD,McLaren,False,2023,Saudi Arabia
BOT,88.657,23.0,3.0,32.765,29.556,26.336,HARD,Alfa Romeo,False,2023,Qatar
BOT,98.218,23.0,3.0,36.947,30.803,30.468,MEDIUM,Alfa Romeo,False,2023,Saudi Arabia
HAM,92.974,23.0,1.0,29.743,37.558,25.673,MEDIUM,Mercedes,False,2023,Great Britain
PER,85.564,23.0,2.0,28.146,29.392,28.026,HARD,Red Bull Racing,False,2023,Italy
SAR,89.298,23.0,2.0,32.994,30.01,26.294,MEDIUM,Williams,False,2023,Qatar
SAI,98.597,23.0,2.0,31.483,43.147,23.967,HARD,Ferrari,False,2023,Bahrain
LEC,113.585,23.0,2.0,33.378,49.887,30.32,MEDIUM,Ferrari,False,2023,Belgium
BOT,99.311,23.0,2.0,31.711,43.197,24.403,HARD,Alfa Romeo,False,2023,Bahrain
RUS,98.773,23.0,2.0,31.278,43.405,24.09,HARD,Mercedes,False,2023,Bahrain
NOR,83.707,23.0,2.0,30.267,29.925,23.515,HARD,McLaren,False,2023,Hungary
SAI,95.041,23.0,2.0,35.113,29.93,29.998,HARD,Ferrari,False,2023,Saudi Arabia
GAS,82.531,23.0,2.0,28.693,18.434,35.404,HARD,Alpine,False,2023,Australia
OCO,115.109,23.0,2.0,33.121,50.738,31.25,MEDIUM,Alpine,False,2023,Belgium
ALB,90.272,23.0,2.0,18.281,38.244,33.747,HARD,Williams,False,2023,Abu Dhabi
ALO,83.087,23.0,2.0,28.794,18.582,35.711,HARD,Aston Martin,False,2023,Australia
PER,82.186,23.0,4.0,29.116,17.914,35.156,HARD,Red Bull Racing,False,2023,Australia
PER,84.786,23.0,1.0,30.456,30.427,23.903,HARD,Red Bull Racing,False,2023,Hungary
NOR,100.436,23.0,3.0,43.932,32.521,23.983,MEDIUM,McLaren,False,2023,Spain
SAI,77.353,23.0,1.0,21.857,24.776,30.72,MEDIUM,Ferrari,False,2023,Canada
VER,87.151,23.0,1.0,30.367,30.662,26.122,MEDIUM,Red Bull Racing,False,2023,Hungary
SAR,95.822,23.0,2.0,36.024,29.862,29.936,MEDIUM,Williams,False,2023,Saudi Arabia
LEC,85.807,23.0,2.0,27.984,29.553,28.27,HARD,Ferrari,False,2023,Italy
PIA,80.738,23.0,2.0,23.991,32.487,24.26,HARD,McLaren,False,2023,Spain
RUS,78.546,23.0,2.0,22.186,25.057,31.303,HARD,Mercedes,False,2023,Canada
STR,86.968,23.0,2.0,28.004,29.927,29.037,HARD,Aston Martin,False,2023,Italy
TSU,95.717,23.0,2.0,35.41,30.164,30.143,HARD,AlphaTauri,False,2023,Saudi Arabia
ALB,89.061,23.0,2.0,32.813,29.987,26.261,MEDIUM,Williams,False,2023,Qatar
SAI,101.683,23.0,2.0,27.608,40.642,33.433,MEDIUM,Ferrari,False,2023,United States
ZHO,77.35,23.0,3.0,26.649,27.342,23.359,MEDIUM,Alfa Romeo,False,2023,Netherlands
GAS,95.918,23.0,2.0,35.633,30.159,30.126,HARD,Alpine,False,2023,Saudi Arabia
HUL,89.036,23.0,2.0,32.862,29.777,26.397,HARD,Haas F1 Team,False,2023,Qatar
VER,94.115,23.0,2.0,35.197,29.397,29.521,HARD,Red Bull Racing,False,2023,Saudi Arabia
LAW,90.379,23.0,3.0,33.669,30.104,26.606,HARD,AlphaTauri,False,2023,Qatar
HAM,112.296,23.0,2.0,32.812,49.238,30.246,MEDIUM,Mercedes,False,2023,Belgium
PER,93.464,23.0,2.0,34.361,29.544,29.559,HARD,Red Bull Racing,False,2023,Saudi Arabia
HUL,95.533,23.0,2.0,35.998,29.791,29.744,HARD,Haas F1 Team,False,2023,Saudi Arabia
RUS,92.683,23.0,1.0,29.682,37.421,25.58,SOFT,Mercedes,False,2023,Great Britain
RUS,128.989,23.0,2.0,48.167,50.928,29.894,SOFT,Mercedes,False,2023,Belgium
NOR,96.253,23.0,3.0,35.885,30.273,30.095,MEDIUM,McLaren,False,2023,Saudi Arabia
OCO,95.212,23.0,2.0,35.385,29.942,29.885,HARD,Alpine,False,2023,Saudi Arabia
STR,88.522,23.0,3.0,32.809,29.418,26.295,HARD,Aston Martin,False,2023,Qatar
ALB,81.094,23.0,2.0,24.062,32.643,24.389,HARD,Williams,False,2023,Spain
BOT,103.611,23.0,2.0,27.829,41.641,34.141,HARD,Alfa Romeo,False,2023,United States
RUS,94.958,23.0,2.0,34.995,29.648,30.315,HARD,Mercedes,False,2023,Saudi Arabia
ZHO,88.561,23.0,2.0,32.746,29.713,26.102,HARD,Alfa Romeo,False,2023,Qatar
STR,85.054,23.0,1.0,29.588,33.267,22.199,MEDIUM,Aston Martin,False,2023,Mexico
NOR,112.578,23.0,3.0,32.401,49.675,30.502,SOFT,McLaren,False,2023,Belgium
TSU,80.41,23.0,2.0,23.785,32.367,24.258,HARD,AlphaTauri,False,2023,Spain
ZHO,103.809,23.0,2.0,27.823,41.646,34.34,HARD,Alfa Romeo,False,2023,United States
SAR,87.149,23.0,2.0,28.327,29.9,28.922,HARD,Williams,False,2023,Italy
BOT,77.955,23.0,1.0,21.749,24.899,31.307,HARD,Alfa Romeo,False,2023,Canada
ALB,99.802,23.0,2.0,31.503,43.786,24.513,SOFT,Williams,False,2023,Bahrain
OCO,100.052,23.0,3.0,32.119,43.443,24.49,HARD,Alpine,False,2023,Bahrain
BOT,103.611,23.0,2.0,27.829,41.641,34.141,HARD,Alfa Romeo,False,2023,United States
VER,76.085,23.0,3.0,26.184,26.911,22.99,SOFT,Red Bull Racing,False,2023,Netherlands
NOR,70.481,23.0,3.0,17.562,31.511,21.408,HARD,McLaren,False,2023,Austria
HUL,88.6,23.0,1.0,29.684,33.682,25.234,MEDIUM,Haas F1 Team,False,2023,Mexico
ALO,103.291,23.0,2.0,29.517,44.575,29.199,HARD,Aston Martin,False,2023,Singapore
RUS,77.088,23.0,4.0,19.781,39.643,17.664,MEDIUM,Mercedes,False,2023,Brazil
MAG,78.495,23.0,1.0,22.121,25.024,31.35,HARD,Haas F1 Team,False,2023,Canada
STR,102.29,23.0,2.0,27.512,41.113,33.665,MEDIUM,Aston Martin,False,2023,United States
RIC,123.516,23.0,2.0,48.447,41.442,33.627,HARD,AlphaTauri,False,2023,United States
ALB,86.077,23.0,2.0,30.712,31.082,24.283,HARD,Williams,False,2023,Hungary
STR,92.681,23.0,4.0,36.828,38.572,17.281,MEDIUM,Aston Martin,False,2023,Brazil
SAI,93.587,23.0,1.0,18.584,38.72,36.283,HARD,Ferrari,False,2023,Abu Dhabi
ZHO,99.462,23.0,2.0,31.41,43.384,24.668,HARD,Alfa Romeo,False,2023,Bahrain
MAG,103.784,23.0,2.0,27.908,41.687,34.189,HARD,Haas F1 Team,False,2023,United States
TSU,79.239,23.0,1.0,21.053,36.962,21.224,MEDIUM,AlphaTauri,False,2023,Monaco
NOR,90.24,23.0,2.0,18.477,38.32,33.443,HARD,McLaren,False,2023,Abu Dhabi
MAG,72.395,23.0,3.0,17.95,32.367,22.078,HARD,Haas F1 Team,False,2023,Austria
DEV,79.699,23.0,1.0,20.958,37.494,21.247,MEDIUM,AlphaTauri,False,2023,Monaco
RIC,76.771,23.0,3.0,19.627,39.514,17.63,SOFT,AlphaTauri,False,2023,Brazil
OCO,103.254,23.0,2.0,29.478,44.62,29.156,HARD,Alpine,False,2023,Singapore
HAM,101.227,23.0,2.0,27.319,40.54,33.368,HARD,Mercedes,False,2023,United States
NOR,102.789,23.0,2.0,29.34,44.449,29.0,HARD,McLaren,False,2023,Singapore
GAS,77.942,23.0,1.0,20.514,36.707,20.721,HARD,Alpine,False,2023,Monaco
HAM,90.265,23.0,2.0,18.616,38.287,33.362,HARD,Mercedes,False,2023,Abu Dhabi
ZHO,71.74,23.0,3.0,17.907,31.985,21.848,HARD,Alfa Romeo,False,2023,Austria
ALB,84.89,23.0,1.0,29.576,33.27,22.044,HARD,Williams,False,2023,Mexico
LAW,103.523,23.0,2.0,29.432,44.199,29.892,HARD,AlphaTauri,False,2023,Singapore
OCO,71.129,23.0,3.0,17.536,31.946,21.647,HARD,Alpine,False,2023,Austria
GAS,76.854,23.0,3.0,26.705,27.057,23.092,SOFT,Alpine,False,2023,Netherlands
RIC,123.516,23.0,2.0,48.447,41.442,33.627,HARD,AlphaTauri,False,2023,United States
ALB,103.117,23.0,2.0,29.205,44.115,29.797,HARD,Williams,False,2023,Singapore
HUL,86.099,23.0,2.0,30.516,31.379,24.204,HARD,Haas F1 Team,False,2023,Hungary
GAS,99.263,23.0,2.0,31.538,43.32,24.405,HARD,Alpine,False,2023,Bahrain
HAM,84.231,23.0,1.0,29.694,32.804,21.733,MEDIUM,Mercedes,False,2023,Mexico
PER,97.304,23.0,2.0,31.057,42.415,23.832,SOFT,Red Bull Racing,False,2023,Bahrain
SAR,80.682,24.0,3.0,23.238,36.623,20.821,SOFT,Williams,False,2023,Monaco
MAG,102.343,24.0,2.0,29.425,44.113,28.805,HARD,Haas F1 Team,False,2023,Singapore
DEV,99.807,24.0,2.0,31.847,43.493,24.467,HARD,AlphaTauri,False,2023,Bahrain
TSU,85.925,24.0,2.0,30.711,31.069,24.145,HARD,AlphaTauri,False,2023,Hungary
NOR,83.978,24.0,2.0,29.5,32.765,21.713,HARD,McLaren,False,2023,Mexico
TSU,100.109,24.0,2.0,32.039,43.405,24.665,HARD,AlphaTauri,False,2023,Bahrain
VER,83.762,24.0,2.0,29.269,32.616,21.877,HARD,Red Bull Racing,False,2023,Mexico
ZHO,78.359,24.0,2.0,22.191,25.078,31.09,HARD,Alfa Romeo,False,2023,Canada
ALO,77.281,24.0,3.0,19.664,39.899,17.718,SOFT,Aston Martin,False,2023,Brazil
ALO,102.185,24.0,2.0,27.619,40.865,33.701,MEDIUM,Aston Martin,False,2023,United States
LEC,122.894,24.0,2.0,48.28,40.896,33.718,HARD,Ferrari,False,2023,United States
BOT,92.36,24.0,1.0,18.728,39.123,34.509,HARD,Alfa Romeo,False,2023,Abu Dhabi
SAR,99.872,24.0,2.0,31.583,43.663,24.626,SOFT,Williams,False,2023,Bahrain
STR,98.478,24.0,2.0,31.28,42.995,24.203,HARD,Aston Martin,False,2023,Bahrain
HAM,101.074,24.0,2.0,27.377,40.611,33.086,HARD,Mercedes,False,2023,United States
LEC,97.972,24.0,2.0,31.197,42.742,24.033,HARD,Ferrari,False,2023,Bahrain
HUL,85.865,24.0,2.0,30.578,31.196,24.091,HARD,Haas F1 Team,False,2023,Hungary
TSU,94.099,24.0,4.0,40.94,31.717,21.442,HARD,AlphaTauri,False,2023,Austria
LEC,77.586,24.0,1.0,20.22,36.631,20.735,HARD,Ferrari,False,2023,Monaco
ALB,70.931,24.0,3.0,17.673,31.856,21.402,HARD,Williams,False,2023,Austria
PER,75.8,24.0,3.0,25.999,26.608,23.193,SOFT,Red Bull Racing,False,2023,Netherlands
STR,78.439,24.0,1.0,20.755,36.855,20.829,HARD,Aston Martin,False,2023,Monaco
ZHO,83.839,24.0,2.0,29.406,32.815,21.618,HARD,Alfa Romeo,False,2023,Mexico
PER,76.056,24.0,4.0,19.561,38.933,17.562,MEDIUM,Red Bull Racing,False,2023,Brazil
NOR,77.908,24.0,2.0,22.073,24.796,31.039,HARD,McLaren,False,2023,Canada
SAI,84.274,24.0,1.0,29.44,33.012,21.822,MEDIUM,Ferrari,False,2023,Mexico
DEV,99.807,24.0,2.0,31.847,43.493,24.467,HARD,AlphaTauri,False,2023,Bahrain
STR,102.367,24.0,2.0,27.674,41.214,33.479,MEDIUM,Aston Martin,False,2023,United States
GAS,78.667,24.0,2.0,22.137,25.265,31.265,HARD,Alpine,False,2023,Canada
VER,76.641,24.0,2.0,21.272,24.504,30.865,HARD,Red Bull Racing,False,2023,Canada
PIA,81.76,24.0,3.0,19.869,39.45,22.441,MEDIUM,McLaren,False,2023,Brazil
ALB,103.087,24.0,2.0,30.723,43.718,28.646,HARD,Williams,False,2023,Singapore
DEV,71.361,24.0,3.0,17.838,31.845,21.678,HARD,AlphaTauri,False,2023,Austria
VER,76.798,24.0,1.0,20.16,36.094,20.544,MEDIUM,Red Bull Racing,False,2023,Monaco
LEC,122.894,24.0,2.0,48.28,40.896,33.718,HARD,Ferrari,False,2023,United States
LEC,102.668,24.0,2.0,29.994,44.294,28.38,HARD,Ferrari,False,2023,Singapore
MAG,78.497,24.0,1.0,20.494,36.993,21.01,HARD,Haas F1 Team,False,2023,Monaco
SAR,100.39,24.0,2.0,29.44,42.704,28.246,HARD,Williams,False,2023,Singapore
ALO,77.285,24.0,1.0,20.122,36.464,20.699,HARD,Aston Martin,False,2023,Monaco
VER,76.397,24.0,3.0,19.648,39.015,17.734,SOFT,Red Bull Racing,False,2023,Brazil
HUL,81.33,24.0,2.0,23.994,32.667,24.669,MEDIUM,Haas F1 Team,False,2023,Spain
ALO,86.949,24.0,2.0,28.24,30.006,28.703,HARD,Aston Martin,False,2023,Italy
ZHO,95.452,24.0,3.0,35.17,30.079,30.203,MEDIUM,Alfa Romeo,False,2023,Saudi Arabia
GAS,88.978,24.0,2.0,33.167,29.729,26.082,MEDIUM,Alpine,False,2023,Qatar
ALB,95.567,24.0,2.0,35.643,29.962,29.962,HARD,Williams,False,2023,Saudi Arabia
ALB,88.305,24.0,2.0,32.6,29.514,26.191,MEDIUM,Williams,False,2023,Qatar
HUL,103.044,24.0,2.0,30.479,43.819,28.746,HARD,Haas F1 Team,False,2023,Singapore
GAS,77.577,24.0,1.0,20.258,36.65,20.669,HARD,Alpine,False,2023,Monaco
DEV,95.386,24.0,2.0,35.436,30.062,29.888,HARD,AlphaTauri,False,2023,Saudi Arabia
MAG,95.279,24.0,2.0,35.329,29.966,29.984,HARD,Haas F1 Team,False,2023,Saudi Arabia
MAG,88.983,24.0,3.0,32.858,29.628,26.497,HARD,Haas F1 Team,False,2023,Qatar
LEC,83.786,24.0,1.0,29.383,32.725,21.678,MEDIUM,Ferrari,False,2023,Mexico
PIA,92.676,24.0,1.0,30.04,37.138,25.498,MEDIUM,McLaren,False,2023,Great Britain
DEV,81.431,24.0,2.0,24.015,32.91,24.506,HARD,AlphaTauri,False,2023,Spain
LEC,95.403,24.0,2.0,35.412,30.033,29.958,HARD,Ferrari,False,2023,Saudi Arabia
ALO,94.836,24.0,2.0,34.959,29.734,30.143,HARD,Aston Martin,False,2023,Saudi Arabia
DEV,78.68,24.0,2.0,22.17,25.282,31.228,HARD,AlphaTauri,False,2023,Canada
GAS,99.761,24.0,2.0,31.721,43.505,24.535,HARD,Alpine,False,2023,Bahrain
PER,97.352,24.0,2.0,31.142,42.243,23.967,SOFT,Red Bull Racing,False,2023,Bahrain
RIC,85.348,24.0,2.0,30.566,30.731,24.051,HARD,AlphaTauri,False,2023,Hungary
HAM,86.973,24.0,1.0,29.442,32.679,24.852,MEDIUM,Mercedes,False,2023,Mexico
MAG,91.448,24.0,3.0,18.72,38.957,33.771,HARD,Haas F1 Team,False,2023,Abu Dhabi
LAW,77.626,24.0,4.0,26.85,27.28,23.496,MEDIUM,AlphaTauri,False,2023,Netherlands
TSU,78.273,24.0,2.0,22.252,24.999,31.022,HARD,AlphaTauri,False,2023,Canada
NOR,96.251,24.0,3.0,36.02,30.178,30.053,MEDIUM,McLaren,False,2023,Saudi Arabia
OCO,94.882,24.0,2.0,34.703,30.04,30.139,HARD,Alpine,False,2023,Saudi Arabia
STR,88.418,24.0,3.0,32.69,29.47,26.258,HARD,Aston Martin,False,2023,Qatar
HUL,95.782,24.0,2.0,35.964,29.838,29.98,HARD,Haas F1 Team,False,2023,Saudi Arabia
RUS,110.843,24.0,2.0,31.572,49.229,30.042,SOFT,Mercedes,False,2023,Belgium
ZHO,103.917,24.0,2.0,27.79,41.692,34.435,HARD,Alfa Romeo,False,2023,United States
SAR,87.104,24.0,2.0,28.242,29.963,28.899,HARD,Williams,False,2023,Italy
BOT,77.801,24.0,1.0,21.732,24.775,31.294,HARD,Alfa Romeo,False,2023,Canada
SAI,109.257,24.0,2.0,37.69,38.55,33.017,HARD,Ferrari,False,2023,Abu Dhabi
ZHO,99.503,24.0,2.0,31.448,43.537,24.518,HARD,Alfa Romeo,False,2023,Bahrain
SAI,76.338,24.0,3.0,26.346,27.209,22.783,SOFT,Ferrari,False,2023,Netherlands
RIC,102.542,24.0,2.0,27.781,41.298,33.463,HARD,AlphaTauri,False,2023,United States
ALB,85.74,24.0,2.0,30.755,30.94,24.045,HARD,Williams,False,2023,Hungary
HAM,77.611,24.0,3.0,26.624,27.381,23.606,SOFT,Mercedes,False,2023,Netherlands
BOT,103.731,24.0,2.0,28.221,41.486,34.024,HARD,Alfa Romeo,False,2023,United States
SAI,101.539,24.0,2.0,27.599,40.597,33.343,MEDIUM,Ferrari,False,2023,United States
ALO,103.137,24.0,2.0,30.13,44.293,28.714,HARD,Aston Martin,False,2023,Singapore
STR,90.353,24.0,2.0,18.138,38.432,33.783,HARD,Aston Martin,False,2023,Abu Dhabi
BOT,103.731,24.0,2.0,28.221,41.486,34.024,HARD,Alfa Romeo,False,2023,United States
NOR,70.532,24.0,3.0,17.613,31.608,21.311,HARD,McLaren,False,2023,Austria
MAG,104.564,24.0,2.0,28.478,41.807,34.279,HARD,Haas F1 Team,False,2023,United States
ALB,99.89,24.0,2.0,31.616,43.801,24.473,SOFT,Williams,False,2023,Bahrain
OCO,99.382,24.0,3.0,31.661,43.286,24.435,HARD,Alpine,False,2023,Bahrain
STR,75.676,24.0,4.0,19.604,38.913,17.159,MEDIUM,Aston Martin,False,2023,Brazil
LAW,102.294,24.0,2.0,30.071,43.461,28.762,HARD,AlphaTauri,False,2023,Singapore
OCO,71.02,24.0,3.0,17.541,31.883,21.596,HARD,Alpine,False,2023,Austria
HAM,89.861,24.0,2.0,18.115,38.224,33.522,HARD,Mercedes,False,2023,Abu Dhabi
ZHO,71.348,24.0,3.0,17.877,31.87,21.601,HARD,Alfa Romeo,False,2023,Austria
ALB,85.019,24.0,1.0,29.611,33.345,22.063,HARD,Williams,False,2023,Mexico
RIC,102.542,24.0,2.0,27.781,41.298,33.463,HARD,AlphaTauri,False,2023,United States
MAG,104.564,24.0,2.0,28.478,41.807,34.279,HARD,Haas F1 Team,False,2023,United States
HUL,103.626,24.0,2.0,48.829,33.187,21.61,HARD,Haas F1 Team,False,2023,Mexico
HAM,70.575,24.0,3.0,17.346,31.791,21.438,HARD,Mercedes,False,2023,Austria
VER,75.783,24.0,3.0,26.068,26.783,22.932,SOFT,Red Bull Racing,False,2023,Netherlands
SAI,99.792,24.0,2.0,29.392,42.448,27.952,HARD,Ferrari,False,2023,Singapore
HUL,102.003,24.0,2.0,27.358,40.913,33.732,MEDIUM,Haas F1 Team,False,2023,United States
ALB,76.672,24.0,2.0,20.231,36.015,20.426,HARD,Williams,False,2023,Monaco
TSU,84.042,24.0,2.0,29.033,33.033,21.976,HARD,AlphaTauri,False,2023,Mexico
SAR,103.454,24.0,2.0,27.916,41.427,34.111,HARD,Williams,False,2023,United States
RUS,99.501,24.0,2.0,29.232,42.292,27.977,HARD,Mercedes,False,2023,Singapore
PIA,96.405,24.0,2.0,35.778,30.316,30.311,HARD,McLaren,False,2023,Saudi Arabia
BOT,88.526,24.0,3.0,32.843,29.508,26.175,HARD,Alfa Romeo,False,2023,Qatar
BOT,96.239,24.0,3.0,35.583,30.371,30.285,MEDIUM,Alfa Romeo,False,2023,Saudi Arabia
ZHO,81.399,24.0,2.0,24.216,32.618,24.565,HARD,Alfa Romeo,False,2023,Spain
RUS,84.477,24.0,1.0,29.591,32.907,21.979,MEDIUM,Mercedes,False,2023,Mexico
ALB,86.748,24.0,2.0,28.141,29.93,28.677,HARD,Williams,False,2023,Italy
SAI,94.656,24.0,2.0,35.005,29.826,29.825,HARD,Ferrari,False,2023,Saudi Arabia
STR,85.133,24.0,2.0,30.544,30.704,23.885,HARD,Aston Martin,False,2023,Hungary
RUS,95.063,24.0,2.0,35.3,29.796,29.967,HARD,Mercedes,False,2023,Saudi Arabia
GAS,79.647,24.0,2.0,23.501,32.152,23.994,MEDIUM,Alpine,False,2023,Spain
ALB,77.04,24.0,1.0,26.632,27.466,22.942,SOFT,Williams,False,2023,Netherlands
TSU,76.936,24.0,3.0,19.693,39.432,17.811,SOFT,AlphaTauri,False,2023,Brazil
LEC,81.588,24.0,2.0,23.883,32.907,24.798,SOFT,Ferrari,False,2023,Spain
HAM,92.703,24.0,1.0,29.823,37.264,25.616,MEDIUM,Mercedes,False,2023,Great Britain
OCO,88.718,24.0,2.0,32.909,29.782,26.027,MEDIUM,Alpine,False,2023,Qatar
NOR,92.721,24.0,1.0,29.964,37.298,25.459,MEDIUM,McLaren,False,2023,Great Britain
ALO,112.249,24.0,2.0,32.607,49.244,30.398,MEDIUM,Aston Martin,False,2023,Belgium
RUS,92.852,24.0,1.0,29.89,37.327,25.635,SOFT,Mercedes,False,2023,Great Britain
TSU,80.6,24.0,2.0,23.908,32.393,24.299,HARD,AlphaTauri,False,2023,Spain
ZHO,89.242,24.0,2.0,32.676,30.154,26.412,HARD,Alfa Romeo,False,2023,Qatar
NOR,112.859,24.0,3.0,32.307,50.073,30.479,SOFT,McLaren,False,2023,Belgium
HAM,94.335,24.0,2.0,35.024,29.629,29.682,MEDIUM,Mercedes,False,2023,Saudi Arabia
SAI,92.77,24.0,1.0,29.861,37.373,25.536,MEDIUM,Ferrari,False,2023,Great Britain
PER,88.269,24.0,2.0,32.545,29.936,25.788,MEDIUM,Red Bull Racing,False,2023,Qatar
PER,102.735,24.0,1.0,29.895,44.454,28.386,HARD,Red Bull Racing,False,2023,Singapore
ALB,103.614,24.0,2.0,27.622,41.424,34.568,HARD,Williams,False,2023,United States
HUL,78.363,24.0,2.0,20.571,36.955,20.837,HARD,Haas F1 Team,False,2023,Monaco
RUS,89.355,24.0,2.0,18.096,38.378,32.881,HARD,Mercedes,False,2023,Abu Dhabi
STR,102.367,24.0,2.0,27.674,41.214,33.479,MEDIUM,Aston Martin,False,2023,United States
GAS,102.035,24.0,2.0,27.823,40.731,33.481,MEDIUM,Alpine,False,2023,United States
NOR,98.696,24.0,3.0,31.468,42.973,24.255,SOFT,McLaren,False,2023,Bahrain
ZHO,85.913,24.0,2.0,30.607,31.09,24.216,HARD,Alfa Romeo,False,2023,Hungary
ALB,81.121,24.0,2.0,24.044,32.675,24.402,HARD,Williams,False,2023,Spain
PER,87.442,24.0,1.0,30.608,30.546,26.288,HARD,Red Bull Racing,False,2023,Hungary
NOR,79.705,24.0,3.0,24.06,31.854,23.791,MEDIUM,McLaren,False,2023,Spain
SAI,77.238,24.0,1.0,21.827,24.645,30.766,MEDIUM,Ferrari,False,2023,Canada
ALO,82.885,24.0,2.0,28.801,18.49,35.594,HARD,Aston Martin,False,2023,Australia
STR,85.192,24.0,1.0,29.573,33.42,22.199,MEDIUM,Aston Martin,False,2023,Mexico
PER,82.678,24.0,4.0,29.025,18.301,35.352,HARD,Red Bull Racing,False,2023,Australia
LEC,77.769,24.0,3.0,26.694,27.87,23.205,SOFT,Ferrari,False,2023,Netherlands
MAG,87.536,24.0,2.0,28.445,30.082,29.009,MEDIUM,Haas F1 Team,False,2023,Italy
BOT,99.427,24.0,2.0,31.731,43.277,24.419,HARD,Alfa Romeo,False,2023,Bahrain
RUS,98.643,24.0,2.0,31.298,43.348,23.997,HARD,Mercedes,False,2023,Bahrain
NOR,83.847,24.0,2.0,30.39,29.876,23.581,HARD,McLaren,False,2023,Hungary
SAR,89.37,24.0,2.0,33.009,30.12,26.241,MEDIUM,Williams,False,2023,Qatar
SAI,98.314,24.0,2.0,31.442,42.878,23.994,HARD,Ferrari,False,2023,Bahrain
LEC,111.81,24.0,2.0,32.479,48.993,30.338,MEDIUM,Ferrari,False,2023,Belgium
PER,85.759,24.0,2.0,28.041,29.399,28.319,HARD,Red Bull Racing,False,2023,Italy
ZHO,77.465,24.0,2.0,20.373,36.323,20.769,HARD,Alfa Romeo,False,2023,Monaco
PER,90.001,24.0,2.0,18.176,38.085,33.74,HARD,Red Bull Racing,False,2023,Abu Dhabi
SAR,71.594,24.0,3.0,17.345,32.441,21.808,HARD,Williams,False,2023,Austria
ZHO,103.917,24.0,2.0,27.79,41.692,34.435,HARD,Alfa Romeo,False,2023,United States
ALO,102.185,24.0,2.0,27.619,40.865,33.701,MEDIUM,Aston Martin,False,2023,United States
RUS,76.9,24.0,4.0,19.834,39.497,17.569,MEDIUM,Mercedes,False,2023,Brazil
TSU,79.314,24.0,1.0,21.016,37.125,21.173,MEDIUM,AlphaTauri,False,2023,Monaco
MAG,104.564,24.0,2.0,28.478,41.807,34.279,HARD,Haas F1 Team,False,2023,United States
SAI,77.139,24.0,3.0,19.708,39.49,17.941,SOFT,Ferrari,False,2023,Brazil
RUS,98.643,24.0,2.0,31.298,43.348,23.997,HARD,Mercedes,False,2023,Bahrain
VER,97.387,24.0,2.0,31.145,42.398,23.844,SOFT,Red Bull Racing,False,2023,Bahrain
OCO,76.743,24.0,3.0,26.452,27.125,23.166,SOFT,Alpine,False,2023,Netherlands
BOT,99.427,24.0,2.0,31.731,43.277,24.419,HARD,Alfa Romeo,False,2023,Bahrain
ALO,85.31,24.0,2.0,30.564,30.867,23.879,HARD,Aston Martin,False,2023,Hungary
RUS,77.336,24.0,4.0,26.928,26.975,23.433,HARD,Mercedes,False,2023,Netherlands
LEC,77.212,24.0,1.0,21.486,24.779,30.947,MEDIUM,Ferrari,False,2023,Canada
RUS,88.419,24.0,3.0,32.762,29.771,25.886,MEDIUM,Mercedes,False,2023,Qatar
LEC,88.55,24.0,2.0,32.75,29.674,26.126,MEDIUM,Ferrari,False,2023,Qatar
MAG,83.043,24.0,3.0,29.006,18.416,35.621,HARD,Haas F1 Team,False,2023,Australia
ALO,80.813,24.0,2.0,24.258,32.416,24.139,SOFT,Aston Martin,False,2023,Spain
STR,82.543,24.0,2.0,28.805,18.157,35.581,HARD,Aston Martin,False,2023,Australia
STR,111.446,24.0,2.0,32.246,48.914,30.286,SOFT,Aston Martin,False,2023,Belgium
PER,101.445,24.0,2.0,27.396,40.788,33.261,MEDIUM,Red Bull Racing,False,2023,United States
SAR,118.451,24.0,2.0,32.058,51.305,35.088,MEDIUM,Williams,False,2023,Belgium
ALB,90.511,24.0,2.0,18.267,38.099,34.145,HARD,Williams,False,2023,Abu Dhabi
HUL,93.461,24.0,2.0,29.939,37.751,25.771,MEDIUM,Haas F1 Team,False,2023,Great Britain
ALO,88.573,24.0,2.0,32.585,29.788,26.2,MEDIUM,Aston Martin,False,2023,Qatar
